Date,8725.JP,^TPX,8766.JP,8766.JP,8750.JP,8795.JP
2011/04/15,1865,841.29,2275,527,127800,1993
2011/04/14,1878,846.72,2302,533,127500,2005
2011/04/13,1873,844.59,2315,532,125700,1980
2011/04/12,1878,838.51,2340,528,128200,2001
2011/04/11,1888,852.34,2298,529,126500,1999
2011/04/08,1847,853.13,2300,524,121200,1954
2011/04/07,1855,841.1,2284,520,120500,1920
2011/04/06,1845,839.61,2262,525,118100,1978
2011/04/05,1871,847.16,2293,534,121500,2009
2011/04/04,1870,859.75,2209,538,122400,1998
2011/04/01,1894,862.62,2224,543,125500,2050
2011/03/31,1876,869.38,2199,545,122600,1972
2011/03/30,1868,866.09,2216,537,118400,1947
2011/03/29,1879,850.21,2276,543,124900,1965
2011/03/28,1885,857.85,2254,535,126600,2004
2011/03/25,1835,857.38,2268,528,129300,2060
2011/03/24,1836,853.95,2292,543,136500,2108
2011/03/23,1852,861.1,2282,536,135000,2100
2011/03/22,1729,868.13,2165,511,134800,1999
2011/03/18,1725,830.39,2157,509,125300,1992
2011/03/17,1755,810.8,2233,527,125700,2037
2011/03/16,1700,817.63,2170,505,119400,1963
2011/03/15,1832,766.73,2200,534,118700,2048
2011/03/14,2015,846.96,2512,604,146300,2342
2011/03/11,2082,915.51,2570,617,148200,2365
2011/03/10,2145,930.84,2659,630,152200,2401
2011/03/09,2092,944.29,2622,615,150200,2409
2011/03/08,2101,939.16,2644,617,149800,2354
2011/03/07,2152,941.63,2718,627,153500,2419
2011/03/04,2111,955.59,2646,613,149600,2348
2011/03/03,2098,948.69,2622,608,147100,2349
2011/03/02,2155,942.87,2715,627,151000,2410
2011/03/01,2145,963.7,2679,617,147200,2360
2011/02/28,2133,951.27,2658,623,143500,2340
2011/02/25,2110,941.93,2625,616,141100,2296
2011/02/24,2140,934.22,2661,620,146800,2353
2011/02/23,2181,946.88,2676,628,148100,2368
2011/02/22,2246,956.7,2788,651,153100,2423
2011/02/21,2246,974.63,2795,655,154700,2428
2011/02/18,2277,973.6,2851,663,153300,2455
2011/02/17,2228,974.14,2739,651,153500,2512
2011/02/16,2155,967.3,2692,634,150100,2431
2011/02/15,2148,962.57,2655,637,148200,2464
2011/02/14,2096,959.19,2608,629,140000,2409
2011/02/10,2062,946.63,2580,613,137600,2350
2011/02/09,2050,944.02,2587,599,139300,2382
2011/02/08,1999,944,2508,581,137500,2300
2011/02/07,1984,940.43,2496,582,135500,2246
2011/02/04,1972,935.36,2489,581,132000,2208
2011/02/03,1986,927.57,2499,575,131400,2179
2011/02/02,1962,929.64,2439,564,128700,2087
2011/02/01,1952,913.52,2446,560,128800,2065
2011/01/31,1973,910.08,2483,563,131200,2085
2011/01/28,2015,919.69,2515,579,134800,2144
2011/01/27,2020,929.66,2507,574,133000,2156
2011/01/26,2031,922.64,2528,583,134300,2179
2011/01/25,2002,929.28,2488,572,130300,2134
2011/01/24,1955,917.18,2468,559,128100,2115
2011/01/21,2018,910.85,2528,584,132700,2190
2011/01/20,2046,927.19,2565,590,136300,2196
2011/01/19,2054,936.87,2553,588,135200,2165
2011/01/18,2052,931.58,2547,587,136600,2152
2011/01/17,2060,928.73,2558,596,138700,2149
2011/01/14,2057,930.31,2588,608,139300,2205
2011/01/13,2053,937.74,2562,603,139500,2201
2011/01/12,2033,929.64,2502,598,139500,2136
2011/01/11,2058,926.94,2505,605,138600,2161
2011/01/07,2051,926.42,2481,595,134600,2129
2011/01/06,2043,924.51,2445,596,133800,2049
2011/01/05,2058,911.69,2449,602,135600,2095
2011/01/04,2035,911.8,2427,598,131900,2060
2010/12/30,2064,898.8,2457,606,133400,2098
2010/12/29,2063,908.01,2454,603,133600,2094
2010/12/28,2053,902.83,2450,597,130900,2088
2010/12/27,2046,904.68,2462,593,130900,2080
2010/12/24,2061,901.66,2486,593,133700,2113
2010/12/22,2049,905.78,2493,596,134300,2110
2010/12/21,2042,906.21,2492,591,133900,2120
2010/12/20,2034,898.55,2500,602,133100,2129
2010/12/17,2021,903.14,2490,592,130100,2104
2010/12/16,2017,903.84,2466,590,132300,2068
2010/12/15,2004,902.42,2463,590,136300,2097
2010/12/14,2003,901.89,2457,590,134600,2131
2010/12/13,2003,897.4,2449,595,133500,2087
2010/12/10,1953,888.22,2424,588,130700,2079
2010/12/09,1917,891.6,2389,569,123800,1992
2010/12/08,1907,887.39,2357,564,121400,1973
2010/12/07,1944,879.1,2394,565,121100,1991
2010/12/06,1959,881.41,2395,568,120200,1990
2010/12/03,1958,879.22,2385,564,119100,1967
2010/12/02,1946,877.21,2380,559,118500,1927
2010/12/01,1919,866.07,2367,560,120200,1901
2010/11/30,1948,860.94,2396,568,121000,1959
2010/11/29,1917,874.59,2374,559,120700,1948
2010/11/26,1942,866.81,2385,560,123700,1978
2010/11/25,1951,869.81,2373,566,120600,1985
2010/11/24,1949,866.57,2422,561,122000,2009
2010/11/22,2123,875.48,2451,602,119900,1953
2010/11/19,2113,869.52,2439,601,119800,1896
2010/11/18,2031,868.81,2316,576,115200,1806
2010/11/17,2017,850.3,2318,572,116700,1794
2010/11/16,2033,847.77,2352,577,116800,1753
2010/11/15,2052,851.56,2357,578,115000,1790
2010/11/12,2064,846.98,2397,586,113900,1789
2010/11/11,2041,856.37,2374,582,109900,1777
2010/11/10,2038,852.98,2363,571,105200,1742
2010/11/09,2042,839.95,2369,573,106000,1739
2010/11/08,2020,841.74,2379,572,106000,1738
2010/11/05,1962,834.98,2327,551,101600,1673
2010/11/04,1900,816.33,2266,531,98000000,1613
2010/11/02,1931,803.12,2291,553,98800000,1640
2010/11/01,1933,803.3,2268,553,97600000,1649
2010/10/29,1960,810.91,2256,547,97500000,1638
2010/10/28,2007,814.33,2270,558,99900000,1648
2010/10/27,2023,817.76,2275,556,100000,1650
2010/10/26,2024,817.94,2299,557,98600000,1629
2010/10/25,2034,821.23,2304,568,99200000,1647
2010/10/22,2029,824.88,2303,557,99400000,1678
2010/10/21,2042,820.4,2311,574,100900,1711
2010/10/20,2070,823.69,2334,581,101800,1734
2010/10/19,2078,833.73,2367,586,103500,1722
2010/10/18,2052,830.52,2343,575,106100,1709
2010/10/15,2113,826.38,2433,595,106500,1732
2010/10/14,2021,836.95,2347,585,103600,1684
2010/10/13,2055,822.65,2374,586,102300,1710
2010/10/12,2024,824.6,2353,593,101800,1721
2010/10/08,2086,839.44,2401,591,103800,1779
2010/10/07,2071,846.06,2399,573,104600,1835
2010/10/06,2014,844.5,2350,551,101100,1754
2010/10/05,1911,832.64,2243,528,97600000,1661
2010/10/04,1933,822.74,2270,538,99100000,1734
2010/10/01,1917,829.97,2252,524,100800,1740
2010/09/30,1983,829.51,2311,541,101900,1796
2010/09/29,1961,846.97,2309,543,101800,1819
2010/09/28,1977,842.65,2321,540,101300,1818
2010/09/27,1968,849.3,2292,530,103100,1788
2010/09/24,2032,838.41,2372,547,104200,1867
2010/09/22,2053,846.52,2417,551,106000,1890
2010/09/21,2058,849.94,2393,546,104400,1855
2010/09/17,1986,852.09,2379,527,101700,1821
2010/09/16,2044,844.71,2419,535,106200,1834
2010/09/15,2037,848.64,2418,521,106400,1819
2010/09/14,2073,834.87,2403,514,106000,1863
2010/09/13,2057,837.65,2379,505,107300,1836
2010/09/10,2036,833.72,2356,506,105700,1807
2010/09/09,2014,826.84,2332,503,104600,1767
2010/09/08,2043,820.99,2388,508,108200,1787
2010/09/07,2041,834.92,2395,513,108200,1792
2010/09/06,1963,838.71,2327,493,101200,1669
2010/09/03,1962,823.7,2314,491,101000,1628
2010/09/02,1923,819.42,2278,480,101000,1598
2010/09/01,1882,811.4,2254,470,99300,1598
2010/08/31,1968,804.67,2327,494,103300,1688
2010/08/30,1930,829.21,2277,485,97900,1637
2010/08/27,1944,819.62,2278,491,99600,1634
2010/08/26,1978,811.79,2269,498,100200,1619
2010/08/25,2039,807.31,2308,503,102700,1659
2010/08/24,2055,817.73,2324,510,105100,1676
2010/08/23,2048,824.79,2324,508,105300,1710
2010/08/20,2076,829.59,2346,530,108000,1763
2010/08/19,2033,843.98,2320,518,106300,1738
2010/08/18,2015,835.23,2294,516,107300,1722
2010/08/17,2003,826.78,2302,510,105600,1745
2010/08/16,1992,828.63,2300,500,103100,1725
2010/08/13,1909,831.24,2281,495,108000,1777
2010/08/12,1941,827.78,2328,504,114500,1839
2010/08/11,1974,834.45,2372,519,117800,1906
2010/08/10,1964,854.68,2374,509,118200,1893
2010/08/09,1965,857.62,2382,513,118600,1910
2010/08/06,1941,861.17,2386,510,118100,1885
2010/08/05,1949,857.09,2370,498,118200,1869
2010/08/04,1962,845.93,2407,508,122900,1906
2010/08/03,1906,859.18,2341,500,123700,1882
2010/08/02,1921,850.69,2366,505,122600,1893
2010/07/30,1928,849.5,2394,518,121400,1928
2010/07/29,1915,861.27,2404,529,121300,1952
2010/07/28,1804,865.51,2308,510,113000,1835
2010/07/27,1814,846.12,2306,515,112600,1849
2010/07/26,1849,845.88,2327,529,113100,1860
2010/07/23,1786,841.29,2302,523,110400,1834
2010/07/22,1817,825.48,2341,535,110500,1869
2010/07/21,1814,829.35,2413,537,114400,1906
2010/07/20,1861,832.26,2390,552,116900,1941
2010/07/16,1868,840.58,2412,559,119700,1945
2010/07/15,1939,856.6,2476,568,121700,1988
2010/07/14,1903,870.73,2445,561,118100,1958
2010/07/13,1892,854.39,2425,561,115800,1969
2010/07/12,1932,857.7,2457,559,117800,2008
2010/07/09,1945,861.21,2457,552,121400,1947
2010/07/08,1892,861.02,2401,538,121100,1920
2010/07/07,1898,841.51,2402,541,122500,1919
2010/07/06,1902,847.24,2370,541,122600,1914
2010/07/05,1925,836.89,2352,536,120400,1916
2010/07/02,1907,830.98,2348,534,116500,1897
2010/07/01,1919,828.39,2352,529,122600,1919
2010/06/30,1959,841.42,2363,531,120400,1942
2010/06/29,1986,852.19,2358,536,120200,1967
2010/06/28,1981,860.8,2346,538,125300,1974
2010/06/25,2014,867.3,2368,540,128400,2042
2010/06/24,2017,879.77,2370,543,130600,2037
2010/06/23,2057,880.84,2417,557,129100,2059
2010/06/22,2067,894.56,2462,562,133600,2042
2010/06/21,2069,902.49,2454,563,135200,2029
2010/06/18,2109,884.64,2496,572,137700,2043
2010/06/17,2115,887.48,2491,576,138300,2047
2010/06/16,2061,892.38,2419,558,137100,1992
2010/06/15,2078,878.83,2452,560,139000,1994
2010/06/14,2079,878.56,2447,560,138200,1999
2010/06/11,2087,866.44,2458,556,135800,1981
2010/06/10,2055,856.79,2419,544,136700,1973
2010/06/09,2075,850.37,2422,555,136100,1992
2010/06/08,2106,858.33,2452,568,136700,2011
2010/06/07,2209,859.21,2586,585,144900,2151
2010/06/04,2212,890.16,2552,581,149700,2142
2010/06/03,2210,890.64,2526,569,150700,2123
2010/06/02,2266,870.05,2567,585,152100,2179
2010/06/01,2249,880.04,2549,567,150000,2154
2010/05/31,2239,880.46,2534,557,148100,2135
2010/05/28,2182,878.52,2469,541,150300,2042
2010/05/27,2172,869.89,2457,527,147700,1989
2010/05/26,2206,859,2459,534,143200,2010
2010/05/25,2204,859.82,2494,545,150300,2059
2010/05/24,2256,880.01,2535,569,150300,2075
2010/05/21,2359,879.69,2593,599,153500,2131
2010/05/20,2314,898.15,2533,583,154300,2076
2010/05/19,2340,910.64,2574,598,154500,2112
2010/05/18,2380,913.91,2593,609,154100,2167
2010/05/17,2414,920.43,2634,617,160500,2262
2010/05/14,2447,936.45,2670,624,158800,2284
2010/05/13,2423,947.9,2605,620,158300,2219
2010/05/12,2446,932.83,2611,621,158800,2242
2010/05/11,2501,932.1,2696,641,157900,2273
2010/05/10,2481,944.64,2655,629,154000,2214
2010/05/07,2585,931.74,2722,657,156900,2328
2010/05/06,2709,956.72,2812,682,160500,2459
2010/04/30,2692,987.04,2773,680,158000,2393
2010/04/28,2750,977.64,2830,712,158600,2445
2010/04/27,2795,997.63,2868,720,154900,2423
2010/04/26,2762,996.71,2851,717,155200,2397
2010/04/23,2675,978.2,2824,706,156700,2398
2010/04/22,2717,978.17,2865,713,157000,2423
2010/04/21,2683,987.07,2810,714,155500,2374
2010/04/20,2687,972.11,2805,708,154900,2354
2010/04/19,2770,970.84,2884,722,156000,2452
2010/04/16,2753,988.84,2870,735,158800,2472
2010/04/15,2685,998.9,2845,714,161400,2429
2010/04/14,2681,991.1,2815,713,163000,2410
2010/04/13,2719,988.44,2839,707,161800,2452
2010/04/12,2660,994.78,2797,704,159700,2360
2010/04/09,2677,989.42,2824,706,157400,2372
2010/04/08,2712,985.99,2807,711,157100,2383
2010/04/07,2605,995.54,2733,701,151800,2326
2010/04/06,2596,990.79,2715,695,158400,2281
2010/04/05,2587,995.68,2682,700,162500,2257
2010/04/02,2555,989.39,2619,692,160000,2220
2010/04/01,2595,985.26,2633,,,2213
2010/03/31,2541,978.81,2608,,,2196
2010/03/30,2529,979.58,2604,,,2182
2010/03/29,2533,966.13,2599,,,2125
2010/03/26,2434,966.72,2540,,,2065
2010/03/25,2436,952.13,2565,,,1998
2010/03/24,2427,951.97,2555,,,2010
2010/03/23,2420,947.37,2564,,,2045
2010/03/19,2395,948.93,2564,,,2064
2010/03/18,2401,940.79,2558,,,2050
2010/03/17,2387,947.43,2527,,,2043
2010/03/16,2371,938.1,2535,,,1971
2010/03/15,2375,938.91,2553,,,1976
2010/03/12,2384,936.38,2535,,,1968
2010/03/11,2348,930.38,2520,,,1951
2010/03/10,2340,922.44,2519,,,1912
2010/03/09,2336,924.38,2538,,,1912
2010/03/08,2297,927.31,2502,,,1853
2010/03/05,2270,910.81,2472,,,1844
2010/03/04,2280,897.64,2486,,,1840
2010/03/03,2293,905.65,2509,,,1868
2010/03/02,2306,902.71,2530,,,1920
2010/03/01,2279,898.93,2505,,,1919
2010/02/26,2258,894.1,2518,,,1958
2010/02/25,2251,891.41,2525,,,1957
2010/02/24,2248,895.69,2524,,,1953
2010/02/23,2276,907.37,2517,,,1975
2010/02/22,2174,909.75,2444,,,1879
2010/02/19,2240,889.08,2495,,,1935
2010/02/18,2235,904.73,2485,,,1926
2010/02/17,2179,904.63,2428,,,1872
2010/02/16,2163,885.17,2411,,,1883
2010/02/15,2188,883.47,2404,,,1874
2010/02/12,2155,892.16,2378,,,1842
2010/02/10,2177,883.5,2388,,,1834
2010/02/09,2207,881.57,2395,,,1842
2010/02/08,2239,883.01,2421,,,1858
2010/02/05,2310,891.78,2499,,,1930
2010/02/04,2297,911.09,2508,,,1917
2010/02/03,2278,915.68,2506,,,1899
2010/02/02,2275,912.82,2480,,,1905
2010/02/01,2265,898.61,2440,,,1873
2010/01/29,2310,901.12,2510,,,1920
2010/01/28,2344,914.32,2499,,,1940
2010/01/27,2355,907.67,2510,,,1969
2010/01/26,2438,916.4,2568,,,2000
2010/01/25,2492,934.59,2615,,,2041
2010/01/22,2501,940.94,2651,,,2079
2010/01/21,2440,956.03,2585,,,2047
2010/01/20,2425,944.72,2600,,,2032
2010/01/19,2474,949.76,2655,,,2115
2010/01/18,2517,957.55,2695,,,2150
2010/01/15,2505,966.4,2695,,,2160
2010/01/14,2482,959.01,2674,,,2096
2010/01/13,2505,944.02,2706,,,2150
2010/01/12,2521,954.13,2712,,,2094
2010/01/08,2496,941.29,2721,,,2040
2010/01/07,2476,931.85,2646,,,1996
2010/01/06,2428,931.13,2594,,,1918
2010/01/05,2376,919.57,2545,,,1861
2010/01/04,2365,915.75,2530,,,1899
2009/12/30,2380,907.59,2535,,,1919
2009/12/29,2385,915.87,2545,,,1941
2009/12/28,2370,914.78,2545,,,1938
2009/12/25,2375,909.39,2535,,,1953
2009/12/24,2365,913.72,2540,,,1974
2009/12/22,2395,903.06,2545,,,1936
2009/12/21,2445,891.48,2575,,,1916
2009/12/18,2420,893.59,2560,,,1927
2009/12/17,2445,896.28,2595,,,1957
2009/12/16,2395,898.29,2560,,,1932
2009/12/15,2380,884.63,2575,,,1899
2009/12/14,2400,885.08,2600,,,1927
2009/12/11,2390,888.57,2580,,,1920
2009/12/10,2390,873.9,2590,,,1915
2009/12/09,2390,884.94,2645,,,2030
2009/12/08,2445,896.7,2660,,,2145
2009/12/07,2400,898.93,2650,,,2110
2009/12/04,2395,889.58,2650,,,2105
2009/12/03,2350,888.04,2635,,,2075
2009/12/02,2325,858.74,2565,,,2050
2009/12/01,2270,857.76,2485,,,2000
2009/11/30,2175,839.94,2380,,,1983
2009/11/27,2150,811.01,2380,,,2005
2009/11/26,2170,829.56,2410,,,2115
2009/11/25,2180,833.29,2435,,,2170
2009/11/24,2230,829.22,2425,,,2215
2009/11/20,2220,838.71,2390,,,2095
2009/11/19,2260,837.71,2415,,,2160
2009/11/18,2290,850.06,2410,,,2185
2009/11/17,2245,857,2420,,,2185
2009/11/16,2240,860.42,2410,,,2220
2009/11/13,2215,866.8,2395,,,2260
2009/11/12,2235,867.7,2435,,,2250
2009/11/11,2230,872.29,2410,,,2195
2009/11/10,2275,872.44,2445,,,2200
2009/11/09,2095,870.67,2345,,,2115
2009/11/06,2110,874.01,2340,,,2370
2009/11/05,2115,874.96,2310,,,2355
2009/11/04,2090,881.27,2320,,,2315
2009/11/02,2170,880.54,2385,,,2410
2009/10/30,2150,894.67,2335,,,2420
2009/10/29,2075,882.26,2330,,,2445
2009/10/28,2090,888.8,2305,,,2385
2009/10/27,2150,895.48,2380,,,2425
2009/10/26,2150,910.72,2400,,,2415
2009/10/23,2220,902.03,2465,,,2475
2009/10/22,2250,908.6,2480,,,2470
2009/10/21,2300,913.7,2440,,,2465
2009/10/20,2240,913.45,2410,,,2370
2009/10/19,2160,905.8,2330,,,2310
2009/10/16,2255,900.95,2435,,,2390
2009/10/15,2240,904.11,2410,,,2375
2009/10/14,2305,894.34,2445,,,2395
2009/10/13,2345,901.4,2480,,,2435
2009/10/09,2355,897.83,2440,,,2420
2009/10/08,2380,887.59,2480,,,2430
2009/10/07,2345,885.69,2445,,,2260
2009/10/06,2305,871.63,2410,,,2230
2009/10/05,2360,867.28,2430,,,2270
2009/10/02,2475,874.67,2550,,,2400
2009/10/01,2475,896.12,2600,,,2430
2009/09/30,2450,909.84,2585,,,2400
2009/09/29,2490,904,2600,,,2425
2009/09/28,2520,902.84,2585,,,2485
2009/09/25,2635,922.67,2710,,,2665
2009/09/24,2580,950.2,2635,,,2645
2009/09/18,2590,939.44,2670,,,2655
2009/09/17,2565,939.52,2640,,,2670
2009/09/16,2535,931.43,2640,,,2665
2009/09/15,2590,932.52,2665,,,2700
2009/09/14,2590,934.05,2700,,,2795
2009/09/11,2575,950.41,2705,,,2775
2009/09/10,2495,958.49,2650,,,2685
2009/09/09,2535,939.84,2680,,,2660
2009/09/08,2545,946.4,2690,,,2655
2009/09/07,2550,944.6,2680,,,2645
2009/09/04,2540,935.74,2670,,,2655
2009/09/03,2590,942.77,2720,,,2725
2009/09/02,2685,949.81,2810,,,2795
2009/09/01,2625,968.77,2770,,,2795
2009/08/31,2645,965.73,2795,,,2800
2009/08/28,2615,969.31,2775,,,2835
2009/08/27,2590,964.23,2780,,,2855
2009/08/26,2540,975.59,2735,,,2830
2009/08/25,2530,965.11,2755,,,2880
2009/08/24,2465,970.27,2690,,,2830
2009/08/21,2485,947.34,2720,,,2885
2009/08/20,2430,958.59,2650,,,2845
2009/08/19,2485,943.25,2705,,,2880
2009/08/18,2450,949.66,2660,,,2930
2009/08/17,2550,949.59,2755,,,2990
2009/08/14,2515,973.57,2780,,,3070
2009/08/13,2530,968.41,2845,,,3120
2009/08/12,2615,959.87,2915,,,3190
2009/08/11,2565,973.51,2855,,,3070
2009/08/10,2540,969.24,2890,,,3020
2009/08/07,2565,956.76,2870,,,2970
2009/08/06,2575,957.51,2830,,,2965
2009/08/05,2580,949.58,2855,,,2975
2009/08/04,2495,959.02,2820,,,2890
2009/08/03,2430,957.56,2750,,,2780
2009/07/31,2360,950.26,2725,,,2720
2009/07/30,2315,936.94,2660,,,2680
2009/07/29,2360,930.36,2685,,,2720
2009/07/28,2420,930.13,2675,,,2670
2009/07/27,2425,928.26,2670,,,2600
2009/07/24,2380,920.48,2605,,,2575
2009/07/23,2425,908.69,2630,,,2645
2009/07/22,2425,906.58,2640,,,2635
2009/07/21,2405,901.55,2600,,,2520
2009/07/17,2310,878.29,2530,,,2460
2009/07/16,2330,872.25,2515,,,2470
2009/07/15,2330,866.37,2510,,,2445
2009/07/14,2335,868.57,2480,,,2425
2009/07/13,2340,852.42,2470,,,2485
2009/07/10,2320,872.5,2495,,,2475
2009/07/09,2320,873.91,2465,,,2535
2009/07/08,2450,888.54,2535,,,2675
2009/07/07,2475,909.13,2595,,,2740
2009/07/06,2495,912.42,2660,,,2780
2009/07/03,2550,920.62,2660,,,2820
2009/07/02,2550,924.02,2645,,,2775
2009/07/01,2535,928.3,2670,,,2770
2009/06/30,2485,929.76,2610,,,2700
2009/06/29,2550,915.32,2635,,,2720
2009/06/26,2540,926.8,2590,,,2740
2009/06/25,2535,919.77,2580,,,2725
2009/06/24,2550,902.46,2565,,,2690
2009/06/23,2630,901.69,2645,,,2770
2009/06/22,2650,922.48,2650,,,2790
2009/06/19,2585,918.97,2560,,,2710
2009/06/18,2615,911.21,2570,,,2735
2009/06/17,2640,923.03,2590,,,2745
2009/06/16,2800,914.76,2755,,,2905
2009/06/15,2875,946.82,2810,,,3030
2009/06/12,2820,950.54,2830,,,2980
2009/06/11,2870,940.65,2900,,,2925
2009/06/10,2780,937.01,2800,,,2830
2009/06/09,2880,918.24,2905,,,2905
2009/06/08,2785,926.89,2815,,,2855
2009/06/05,2790,916.56,2765,,,2775
2009/06/04,2805,910.99,2760,,,2620
2009/06/03,2830,914.5,2775,,,2565
2009/06/02,2810,913.56,2820,,,2660
2009/06/01,2790,912.52,2795,,,2710
2009/05/29,2775,897.91,2765,,,2690
2009/05/28,2815,895.59,2825,,,2675
2009/05/27,2780,892.85,2750,,,2625
2009/05/26,2805,883.77,2735,,,2680
2009/05/25,2705,883,2705,,,2715
2009/05/22,2760,875.88,2745,,,2685
2009/05/21,2755,881.44,2825,,,2760
2009/05/20,2815,886.3,2900,,,3260
2009/05/19,2705,879.76,2800,,,3170
2009/05/18,2835,859.71,2960,,,3300
2009/05/15,2715,881.65,2810,,,3140
2009/05/14,2825,862.66,2940,,,3350
2009/05/13,2755,888.75,2880,,,3290
2009/05/12,2945,885.43,3040,,,3530
2009/05/11,2900,900.45,2895,,,3450
2009/05/08,2780,895.35,2775,,,3240
2009/05/07,2590,885.93,2590,,,2880
2009/05/01,2675,846.85,2595,,,2920
2009/04/30,2575,837.79,2620,,,2825
2009/04/28,2580,811.99,2695,,,2900
2009/04/27,2490,833.1,2620,,,2855
2009/04/24,2485,830.05,2630,,,2765
2009/04/23,2515,839.5,2665,,,2850
2009/04/22,2515,829.96,2680,,,2755
2009/04/21,2655,830.72,2750,,,2900
2009/04/20,2630,848.3,2755,,,2995
2009/04/17,2680,845.57,2775,,,3020
2009/04/16,2695,832.04,2740,,,3050
2009/04/15,2730,835.25,2780,,,3210
2009/04/14,2735,843.42,2885,,,3350
2009/04/13,2605,848.97,2785,,,3150
2009/04/10,2575,845.97,2690,,,2930
2009/04/09,2365,841.81,2510,,,2630
2009/04/08,2525,815.26,2660,,,2820
2009/04/07,2500,832.6,2650,,,2705
2009/04/06,2520,830.97,2635,,,2700
2009/04/03,2510,831.36,2560,,,2715
2009/04/02,2340,826.69,2445,,,2485
2009/04/01,2275,793.82,2395,,,2355
2009/03/31,2420,773.66,2545,,,2495
2009/03/30,2630,789.54,2745,,,2765
2009/03/27,2475,824.53,2680,,,2850
2009/03/26,2415,826.81,2590,,,2700
2009/03/25,2495,818.49,2660,,,2715
2009/03/24,2340,812.72,2555,,,2490
